timestamp,topic,latency,content
1741485753.6604958,altitude,0.0023965835571289062,2014
1741485753.662069,temperature,0.0035164356231689453,-74
1741485754.6630876,altitude,0.001596212387084961,24277
1741485754.6639767,temperature,0.002022266387939453,81
1741485755.665464,altitude,0.0010695457458496094,10284
1741485755.6658654,temperature,0.0010406970977783203,-75
1741485756.6696534,altitude,0.0021495819091796875,17439
1741485756.670203,temperature,0.0015532970428466797,-80
1741485757.6739528,altitude,0.0024640560150146484,29633
1741485757.6746123,temperature,0.0027108192443847656,40
1741485758.6769054,altitude,0.0025238990783691406,3663
1741485758.6773946,temperature,0.0022361278533935547,-5
1741485759.6796982,altitude,0.0020537376403808594,931
1741485759.6805704,temperature,0.0023872852325439453,-60
1741485760.6827261,altitude,0.002398252487182617,26839
1741485760.6834223,temperature,0.002699136734008789,-87
1741485761.684789,altitude,0.001692056655883789,9310
1741485761.6851447,temperature,0.0014467239379882812,-77
1741485762.686815,altitude,0.0008361339569091797,31817
1741485762.687201,temperature,0.0009417533874511719,-8
1741485763.6884696,altitude,0.0005600452423095703,30500
1741485763.6887648,temperature,0.0006575584411621094,-21
1741485764.693477,altitude,0.0023801326751708984,14006
1741485764.6943748,temperature,0.0025184154510498047,1
1741485765.695457,altitude,0.0012083053588867188,17162
1741485765.695872,temperature,0.0012385845184326172,-85
1741485766.6976569,altitude,0.0013072490692138672,35873
1741485766.6979585,temperature,0.0014507770538330078,-40
1741485943.8237824,weather,0.002585887908935547,icy
1741485943.824548,temperature,0.0029497146606445312,48
1741485944.8259623,weather,0.0021517276763916016,icy
1741485944.827245,temperature,0.0030260086059570312,-73
1741485945.8295724,weather,0.002538919448852539,icy
1741485945.8304014,temperature,0.002876758575439453,19
1741485946.8331728,weather,0.002191781997680664,icy
1741485946.833927,temperature,0.002540111541748047,63
1741485947.8361483,weather,0.002428293228149414,sunny
1741485947.8368816,temperature,0.0027463436126708984,-67
1741485948.8400543,weather,0.0026824474334716797,cloudy
1741485948.8406875,temperature,0.002948284149169922,78
1741646063.4737928,humidity,0.0004863739013671875,81.11106260831583
1741646063.4742384,light,0.0007462501525878906,1600
1741646064.4777205,humidity,0.0019223690032958984,98.97083195757493
1741646064.478539,light,0.0023162364959716797,1100
1741646065.479132,humidity,0.0014705657958984375,67.30834209459071
1741646065.479746,light,0.0016651153564453125,800
1741646066.481881,humidity,0.0014445781707763672,69.73612818071106
1741646066.482511,light,0.001623392105102539,450
1741646067.4840477,humidity,0.001718759536743164,43.43807061890363
1741646067.484672,light,0.0019130706787109375,450
1741646068.4698431,humidity,0.0013456344604492188,38.19500389551723
1741646068.470591,light,0.0015017986297607422,1600
1741646069.4736633,humidity,0.001280069351196289,78.73561603648446
1741646069.4743552,light,0.0013704299926757812,1600
1741646070.4778543,humidity,0.0019199848175048828,57.046241782074304
1741646070.4793072,light,0.0022933483123779297,1100
1741646071.481197,humidity,0.001336812973022461,18.62265009030496
1741646071.4833052,light,0.003020048141479492,1600
1741646072.4848928,humidity,0.0013952255249023438,32.72037698727749
1741646072.4864717,light,0.0025589466094970703,1600
1741646073.488827,humidity,0.0016100406646728516,19.44913867563507
1741646073.4895124,light,0.0018630027770996094,450
1741646074.489444,humidity,0.0002503395080566406,21.635230535855072
1741646074.4895756,light,0.00030922889709472656,800
1741646075.4916315,humidity,0.0009500980377197266,20.17996018666023
1741646075.492978,light,0.0016734600067138672,1600
1741646076.4935267,humidity,0.0005238056182861328,98.9206229255569
1741646076.4937847,light,0.0005323886871337891,450
1741646077.4960723,humidity,0.0007352828979492188,86.47340533227268
1741646077.4965255,light,0.0009264945983886719,450
1741646078.4731293,humidity,0.0001976490020751953,64.68715297063952
1741646078.473539,light,0.0005054473876953125,450
1741646079.476273,humidity,0.001013040542602539,38.00924827029256
1741646079.4777474,light,0.0005397796630859375,450
1741646080.4960327,humidity,0.015683889389038086,44.947078400905234
1741646080.496504,light,0.01580977439880371,1100
1741646081.4844449,humidity,0.001420736312866211,25.95614800601115
1741646081.4863474,light,0.001588582992553711,1600
1741646082.4874885,humidity,0.0006282329559326172,59.634278389965836
1741646082.4878068,light,0.0007727146148681641,1600
1741646083.4910507,humidity,0.001535177230834961,84.55796319210599
1741646083.4917262,light,0.0017485618591308594,450
1741646084.493535,humidity,0.0007081031799316406,34.19210036229247
1741646084.493952,light,0.0008955001831054688,1600
1741646085.49683,humidity,0.0014390945434570312,31.92252061258813
1741646085.4975364,light,0.0015664100646972656,800
1741650018.9118202,temperature,0.002588033676147461,-85
1741650018.9129748,location,0.003335237503051758,Asia
1741650019.925269,temperature,0.012442588806152344,-96
1741650019.927353,location,0.014072179794311523,America
1741650020.9184463,temperature,0.0022547245025634766,-57
1741650020.9192133,location,0.0026006698608398438,Australia
1741650021.9298966,temperature,0.0110321044921875,-90
1741650021.9303846,location,0.011052131652832031,Asia
1741650022.9234614,temperature,0.0013608932495117188,63
1741650022.9238474,location,0.0015361309051513672,America
1741650023.9348848,temperature,0.01110076904296875,68
1741650023.9354067,location,0.011409282684326172,Europe
1741671816.6310613,airquality,0.002524852752685547,smog
1741671816.632028,pressure,0.0030820369720458984,1057
1741671817.63506,airquality,0.002714872360229492,good
1741671817.636214,pressure,0.0034418106079101562,1056
1741671818.6474986,airquality,0.011590957641601562,smog
1741671818.64802,pressure,0.011841773986816406,984
1741671819.6419325,airquality,0.002483844757080078,good
1741671819.643496,pressure,0.0036444664001464844,993
1741671820.6453874,airquality,0.0021882057189941406,poor
1741671820.6553729,pressure,0.011632442474365234,1029
1741671821.6458278,airquality,0.0007584095001220703,good
1741671821.6466007,pressure,0.0014069080352783203,997
1741678496.4917865,location,0.009355783462524414,Australia
1741678496.492561,humidity,0.009931325912475586,73.7189576432846
1741678497.4774973,location,0.0008478164672851562,Australia
1741678497.4777694,humidity,0.0009553432464599609,40.390960519381025
1741678498.4815838,location,0.0028295516967773438,Asia
1741678498.4822035,humidity,0.003036022186279297,11.720804731473276
1741678499.4822147,location,0.001027822494506836,Europe
1741678499.4830143,humidity,0.0016324520111083984,27.931797856733564
1741678500.4866865,location,0.0031511783599853516,America
1741678500.4875853,humidity,0.0035173892974853516,97.69457653499545
1741678501.5016053,location,0.013097763061523438,Africa
1741678501.502723,humidity,0.013763189315795898,58.91025301263362
1741678502.491866,location,0.0010972023010253906,Australia
1741678502.4925337,humidity,0.0015819072723388672,52.69216990074627
1741678503.5074458,location,0.013268709182739258,Africa
1741678503.5090935,humidity,0.014348983764648438,92.26566454958831
1741678504.5003526,location,0.0020895004272460938,Australia
1741678504.5016909,humidity,0.0030105113983154297,14.72493166542532
1741678505.5111618,location,0.01090860366821289,Asia
1741678505.5129225,humidity,0.01228642463684082,31.004267724653577
1741678506.5043805,location,0.0009698867797851562,Africa
1741678506.5048597,humidity,0.0012705326080322266,68.1605778200641
1741678507.4950056,location,0.0008680820465087891,Asia
1741678507.4959238,humidity,0.001657247543334961,77.38127286708432
1741678508.509311,location,0.01260066032409668,Asia
1741678508.5106332,humidity,0.013458728790283203,14.139119254518437
1741678509.5009544,location,0.0014259815216064453,Asia
1741678509.50206,humidity,0.0022554397583007812,34.71105998090766
1741678510.511416,location,0.010240554809570312,Asia
1741678510.511798,humidity,0.010482311248779297,32.142837231304576
1741678511.5045419,location,0.0024590492248535156,Australia
1741678511.5047922,humidity,0.0025742053985595703,99.84738885167705
1741678512.507485,location,0.0020928382873535156,Asia
1741678512.5084498,humidity,0.0025992393493652344,99.45433375931374
1741678513.5111947,location,0.0024368762969970703,Europe
1741678513.513081,humidity,0.0038237571716308594,89.33988458029987
1741678514.5123622,location,0.0007355213165283203,Africa
1741678514.523416,humidity,0.011596918106079102,75.59933288751729
1741678515.514486,location,0.0005586147308349609,Australia
1741678515.5249197,humidity,0.01075434684753418,83.35463764404842
1741678649.1542568,temperature,0.0022656917572021484,-54
1741678649.155727,pressure,0.0030601024627685547,1058
1741678650.1576636,temperature,0.002001047134399414,74
1741678650.1675286,pressure,0.011014223098754883,1064
1741678651.1593277,temperature,0.0003192424774169922,14
1741678651.1595454,pressure,0.0004756450653076172,1061
1741678652.1551433,temperature,0.0010364055633544922,-5
1741678652.1555977,pressure,0.0013439655303955078,950
1741678653.1695268,temperature,0.012202262878417969,-49
1741678653.1703374,pressure,0.012483596801757812,961
1741678654.1616075,temperature,0.0012257099151611328,79
1741678654.1720161,pressure,0.011329412460327148,1001
1741678655.1646836,temperature,0.001811981201171875,38
1741678655.1747253,pressure,0.011343002319335938,1080
1741678656.167393,temperature,0.0010137557983398438,-74
1741678656.1680977,pressure,0.0015511512756347656,956
1741678657.180491,temperature,0.011740446090698242,91
1741678657.1812224,pressure,0.01172494888305664,870
1741678658.17381,temperature,0.001360177993774414,-23
1741678658.1861618,pressure,0.01259469985961914,940
1741678659.177183,temperature,0.0015494823455810547,46
1741678659.1776688,pressure,0.0017642974853515625,1018
1741678660.179943,temperature,0.0016736984252929688,69
1741678660.1803966,pressure,0.001905679702758789,980
1741678661.1810212,temperature,0.0015993118286132812,-41
1741678661.1815205,pressure,0.0018169879913330078,1026
1741678662.178383,temperature,0.0006437301635742188,79
1741678663.1828775,temperature,0.0023703575134277344,50
1741678663.1923919,pressure,0.0104522705078125,1010
1741678664.1871042,temperature,0.002274036407470703,-6
1741678664.1983285,pressure,0.011360883712768555,940
1741678665.1925528,temperature,0.002434253692626953,-100
1741678665.2026937,pressure,0.01117086410522461,1023
1741678666.1956246,temperature,0.001556396484375,76
1741678666.1983266,pressure,0.003839254379272461,1010
1741678667.2104943,temperature,0.011606931686401367,49
1741678667.2109857,pressure,0.011789321899414062,884
1741678668.2016075,temperature,0.0009543895721435547,82
1741678668.202366,pressure,0.0016086101531982422,901
1741678669.2113152,temperature,0.007551670074462891,76
1741678669.2118416,pressure,0.007907867431640625,876
1741678670.2078035,temperature,0.0017125606536865234,33
1741678670.2083385,pressure,0.0020186901092529297,951
1741678686.2169688,temperature,0.0011928081512451172,19
1741678686.227493,pressure,0.011308908462524414,1019
1741678687.218847,temperature,0.0006592273712158203,-72
1741678687.229252,pressure,0.010879755020141602,909
1741678688.2228463,temperature,0.001628875732421875,99
1741678688.233863,pressure,0.011835575103759766,888
1741678689.2266283,temperature,0.0016717910766601562,-57
1741678689.23671,pressure,0.01098012924194336,895
1741678690.2327693,temperature,0.0022735595703125,-95
1741678690.242856,pressure,0.011499166488647461,923
1741678691.2364612,temperature,0.0007534027099609375,-79
1741678691.2368295,pressure,0.000919342041015625,888
1741678693.216205,temperature,0.001035451889038086,-46
1741678693.2170682,pressure,0.001659393310546875,924
1741678694.230332,temperature,0.012356281280517578,-24
1741678694.2310898,pressure,0.01249074935913086,1001
1741678695.2234228,temperature,0.0023534297943115234,-30
1741678695.2248635,pressure,0.0033669471740722656,957
1741678696.2246046,temperature,0.0010571479797363281,-17
1741678696.225182,pressure,0.0014138221740722656,1034
1741678697.2376418,temperature,0.011214733123779297,-25
1741678697.2392387,pressure,0.012329578399658203,1051
1741678698.2297235,temperature,0.0007729530334472656,32
1741678698.2304807,pressure,0.0013682842254638672,1034
1741678699.231652,temperature,0.0009903907775878906,47
1741678699.2319663,pressure,0.0011410713195800781,977
1741678700.2354198,temperature,0.0023429393768310547,28
1741678700.2360337,pressure,0.002529144287109375,962
1741678701.2481306,temperature,0.01205587387084961,3
1741678701.2509055,pressure,0.014487504959106445,907
1741678702.232447,temperature,0.0006122589111328125,31
1741678703.237278,temperature,0.0024797916412353516,34
1741678703.238506,pressure,0.0029294490814208984,901
1741678704.2516892,temperature,0.012412309646606445,69
1741678704.2525697,pressure,0.012602806091308594,991
1741678705.2451818,temperature,0.0020279884338378906,-14
1741678705.2577548,pressure,0.013771772384643555,973
1741678706.2485437,temperature,0.001028299331665039,-51
1741678706.258968,pressure,0.011077642440795898,910
1741678707.2523053,temperature,0.0018336772918701172,-85
1741678707.2650647,pressure,0.013765573501586914,1067
1741678708.2564623,temperature,0.0014238357543945312,-6
1741678708.2662954,pressure,0.010142803192138672,1076
1741678709.2588997,temperature,0.0008683204650878906,-61
1741678709.2595186,pressure,0.0013158321380615234,979
1741678710.2729933,temperature,0.013345003128051758,-15
1741678710.2746873,pressure,0.014635324478149414,932
1741678711.2649448,temperature,0.0021774768829345703,52
1741678711.266582,pressure,0.0033326148986816406,986
1741678713.2548738,temperature,0.006229400634765625,-65
1741678713.2555673,pressure,0.00586700439453125,996
1741678714.2523255,temperature,0.0005059242248535156,40
1741678714.2526436,pressure,0.0006833076477050781,990
1741678715.2620735,temperature,0.00759124755859375,56
1741678715.2631528,pressure,0.008266210556030273,937
1741678716.2568603,temperature,0.0004622936248779297,-60
1741678716.2570853,pressure,0.0005972385406494141,995
1741678717.2679555,temperature,0.009191274642944336,-36
1741678717.2696652,pressure,0.010470151901245117,1029
1741679070.148317,pressure,0.012459754943847656,875
1741679070.149707,light,0.013458490371704102,1600
1741679071.141655,pressure,0.0022525787353515625,991
1741679071.1424723,light,0.002608776092529297,800
1741679072.1436496,pressure,0.0014204978942871094,1000
1741679072.1441777,light,0.0017039775848388672,800
1741679073.151871,pressure,0.007929563522338867,933
1741679073.1520374,light,0.008001089096069336,1600
1741679074.1479256,pressure,0.001501321792602539,886
1741679074.158437,light,0.01145172119140625,800
1741679075.1571708,pressure,0.003016948699951172,1062
1741679075.1667297,light,0.008017778396606445,1100
1741679077.1556077,pressure,0.0074956417083740234,934
1741679077.156315,light,0.008101224899291992,1100
1741679078.1509714,pressure,0.0008530616760253906,1015
1741679078.151527,light,0.0012187957763671875,1600
1741679079.161537,pressure,0.010183095932006836,936
1741679079.1618075,light,0.01022791862487793,1100
1741679080.1556594,pressure,0.0018420219421386719,891
1741679080.16566,light,0.011518239974975586,1600
1741679081.1570547,pressure,0.0009601116180419922,1077
1741679081.157307,light,0.0010378360748291016,450
1741679082.1662695,pressure,0.008406400680541992,872
1741679082.1672733,light,0.009198188781738281,800
1741679083.1616373,pressure,0.001554250717163086,887
1741679083.1623855,light,0.0019958019256591797,450
1741679084.174668,pressure,0.011576175689697266,878
1741679084.1751623,light,0.011742591857910156,1100
1741679085.1669762,pressure,0.0013675689697265625,910
1741679085.1673665,light,0.0015423297882080078,1100
1741679086.1527066,pressure,0.00020694732666015625,920
1741679087.163424,pressure,0.009413719177246094,971
1741679087.1636405,light,0.009534597396850586,1600
1741679088.1580713,pressure,0.002239704132080078,872
1741679088.1590486,light,0.0028810501098632812,450
1741679089.1609452,pressure,0.0018262863159179688,981
1741679089.171958,light,0.010863542556762695,1600
1741679090.1663716,pressure,0.0021524429321289062,1081
1741679090.1776204,light,0.011497974395751953,450
1741679091.1708543,pressure,0.002126455307006836,893
1741679091.1719599,light,0.002778291702270508,1100
1741679092.1740952,pressure,0.002235889434814453,990
1741679092.175727,light,0.003473043441772461,450
1741679093.1758752,pressure,0.001397848129272461,1028
1741679093.1765778,light,0.0017290115356445312,1100
1741679094.1801214,pressure,0.001819610595703125,885
1741679094.190252,light,0.009931325912475586,800
1741679095.1855211,pressure,0.001888275146484375,971
1741679095.1955888,light,0.011036872863769531,1100
1741679096.1677072,pressure,0.0008642673492431641,1032
1741679096.1685429,light,0.0015850067138671875,1600
1741679097.1815856,pressure,0.011879920959472656,991
1741679097.1831656,light,0.012384653091430664,450
1741679098.1755638,pressure,0.001608133316040039,898
1741679098.1859388,light,0.010977983474731445,450
1741679099.1812167,pressure,0.0021109580993652344,897
1741679099.1825576,light,0.003050088882446289,800
1741679112.2075033,pressure,0.012168169021606445,884
1741679112.2094212,light,0.012803316116333008,800
1741679113.2020965,pressure,0.00215911865234375,1029
1741679113.212034,light,0.011586904525756836,1100
1741679114.2062676,pressure,0.0009417533874511719,900
1741679114.217109,light,0.011508703231811523,800
1741679115.2101781,pressure,0.0019421577453613281,1025
1741679115.220559,light,0.011906862258911133,1600
1741679116.2007198,pressure,0.0006928443908691406,914
1741679116.2027397,light,0.0026099681854248047,1600
1741679117.202928,pressure,0.0008559226989746094,871
1741679117.2140422,light,0.01176905632019043,450
1741679118.207046,pressure,0.001786947250366211,891
1741679118.2181845,light,0.012109756469726562,800
1741679119.210588,pressure,0.0016107559204101562,946
1741679119.2114146,light,0.0020635128021240234,1600
1741679120.2153342,pressure,0.0017321109771728516,969
1741679120.2319074,light,0.017549514770507812,450
1741679121.2194915,pressure,0.0017399787902832031,880
1741679121.2223463,light,0.004143953323364258,1600
1741679122.220764,pressure,0.0006358623504638672,1008
1741679122.2309628,light,0.010443687438964844,1600
1741679123.223929,pressure,0.0010042190551757812,905
1741679123.234463,light,0.010228633880615234,1600
1741679124.226604,pressure,0.0006983280181884766,1002
1741679124.2274086,light,0.0013692378997802734,1600
1741679125.2383895,pressure,0.011563777923583984,982
1741679125.239286,light,0.012279510498046875,1600
1741679127.2174501,pressure,0.009090185165405273,986
1741679127.2182112,light,0.009430408477783203,1100
1741679128.2121308,pressure,0.0008084774017333984,1072
1741679128.2231522,light,0.011503458023071289,450
1741679129.2167594,pressure,0.002111196517944336,952
1741679129.2266047,light,0.010704994201660156,450
1741679130.2222881,pressure,0.0031926631927490234,947
1741679130.2230084,light,0.002846956253051758,1100
1741679131.2232463,pressure,0.0007891654968261719,938
1741679131.2236068,light,0.0009529590606689453,450
1741679132.234994,pressure,0.010573387145996094,1037
1741679132.2353337,light,0.010680437088012695,450
1741722644.7995872,pressure,0.0019197463989257812,946
1741722644.8013327,location,0.0032536983489990234,Asia
1741722645.8032913,pressure,0.0015575885772705078,1025
1741722645.8132563,location,0.010818958282470703,Australia
1741722646.7888567,pressure,0.00640559196472168,978
1741722646.7890491,location,0.006424665451049805,America
1741722647.7855737,pressure,0.0015032291412353516,1002
1741722647.796093,location,0.011359214782714844,Africa
1741722648.788341,pressure,0.0014705657958984375,980
1741722648.7986486,location,0.01117086410522461,Africa
1741723305.102075,light,0.0019469261169433594,450
1741723305.1135468,location,0.012533426284790039,Asia
1741723306.1081574,light,0.0020220279693603516,450
1741723306.1090875,location,0.002497434616088867,Europe
1741723307.1112745,light,0.0008783340454101562,1100
1741723307.1212819,location,0.010513067245483398,Europe
1741723308.1059494,light,0.0008478164672851562,1100
1741723308.106257,location,0.0010416507720947266,Australia
1741723309.1184506,light,0.01141810417175293,800
1741723309.1203551,location,0.012875556945800781,Europe
1741723310.1121914,light,0.0018506050109863281,1600
1741723310.1136067,location,0.0028810501098632812,Asia
1741723311.113782,light,0.0017626285552978516,450
1741723311.1145542,location,0.002126455307006836,Africa
1741723312.1178439,light,0.002604961395263672,1100
1741723312.1186872,location,0.0029768943786621094,America
1741723313.1183815,light,0.0005774497985839844,450
1741723313.1315405,location,0.013663530349731445,Asia
1741723314.1224594,light,0.0020287036895751953,800
1741723314.124068,location,0.0032346248626708984,Europe
1741723972.9125817,airquality,0.011512041091918945,poor
1741723972.9144661,sound,0.012903213500976562,32
1741723973.9050663,airquality,0.0009989738464355469,poor
1741723973.9155266,sound,0.011141061782836914,39
1741723974.909743,airquality,0.0012602806091308594,good
1741723974.9199457,sound,0.011007308959960938,71
1741723975.9136834,airquality,0.0015637874603271484,good
1741723975.914784,sound,0.002363920211791992,43
1741723976.9266202,airquality,0.011302947998046875,poor
1741723976.9280887,sound,0.012598514556884766,65
1741723977.911551,airquality,0.0003681182861328125,poor
1741723978.9247737,airquality,0.010303974151611328,good
1741723978.926166,sound,0.010553598403930664,30
1741723979.9199178,airquality,0.0021300315856933594,poor
1741723979.920598,sound,0.002527475357055664,86
1741723980.9221535,airquality,0.002075672149658203,good
1741723980.9234593,sound,0.003033876419067383,73
1741723981.9254282,airquality,0.001912832260131836,poor
1741723981.9355419,sound,0.010934829711914062,52
1741723982.9324446,airquality,0.0019915103912353516,poor
1741723982.9421866,sound,0.011172294616699219,77
1741723983.9363859,airquality,0.0020079612731933594,good
1741723983.9375136,sound,0.002512216567993164,49
1741723984.9490192,airquality,0.011147022247314453,good
1741723984.952495,sound,0.014291048049926758,77
1741723985.9430022,airquality,0.001711130142211914,poor
1741723985.9435778,sound,0.0020325183868408203,31
1741723986.9520605,airquality,0.009021759033203125,good
1741723986.9522104,sound,0.00907754898071289,31
1741723987.9279478,airquality,0.0005939006805419922,good
1741723988.9315271,airquality,0.001913309097290039,poor
1741723988.9328148,sound,0.002929210662841797,70
1741723989.9431484,airquality,0.011985063552856445,good
1741723989.9442768,sound,0.01287221908569336,35
1741723991.3896039,airquality,0.4414498805999756,poor
1741723991.4017386,sound,0.45316600799560547,80
1741723991.9521208,airquality,0.0007803440093994141,poor
1741723991.952326,sound,0.0008020401000976562,76
1741723992.9618587,airquality,0.004623889923095703,poor
1741723992.9636858,sound,0.0063152313232421875,91
1741723993.9595387,airquality,0.0006048679351806641,poor
1741723993.9600008,sound,0.0009126663208007812,82
1741723994.9668217,airquality,0.0062215328216552734,good
1741723994.9671972,sound,0.006441831588745117,95
1741723995.9654787,airquality,0.0015683174133300781,poor
1741723995.9762356,sound,0.01150655746459961,80
1741723996.9679575,airquality,0.0008001327514648438,poor
1741723996.9793365,sound,0.011789083480834961,80
1741723997.9390125,airquality,0.0005941390991210938,good
1741723997.9395196,sound,0.0009799003601074219,77
1741723998.9440901,airquality,0.0025780200958251953,smog
1741723998.9449234,sound,0.002797842025756836,47
1741723999.946245,airquality,0.0011632442474365234,good
1741723999.9473426,sound,0.001980304718017578,66
1741724000.9492507,airquality,0.0016016960144042969,good
1741724000.9499924,sound,0.0020203590393066406,76
1741724001.950928,airquality,0.0009746551513671875,smog
